"","Sample_ID","taxon","taxonomic_level","assigned_taxon_class","reads","PCR_replicate","vial_id","collection_year","ReadsPerSample","read_prop","mid_latitude","mid_longitude","lme","Diatom_Indicator_percWT","Total_FA_Conc_WWT","gear_temperature"
"494","e02810-1-18S","Actinopteri","class","Actinopteri",24,1,"162-18",2022,4344.918800941,0.00552369356011951,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"495","e02810-1-18S","Agaricales","order","Fungi",0,1,"162-18",2022,4344.918800941,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"496","e02810-1-18S","Agaricomycetes","class","Fungi",4049,1,"162-18",2022,4344.918800941,0.93189313437183,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"497","e02810-1-18S","Amylocorticium cebennense","species","Fungi",0,1,"162-18",2022,4344.918800941,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"498","e02810-1-18S","Ascomycota","phylum","Fungi",0,1,"162-18",2022,4344.918800941,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"499","e02810-1-18S","Ascomycota/Basidiomycota","phylum","Fungi",0,1,"162-18",2022,4344.918800941,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"500","e02810-1-18S","Auranticordis quadriverberis","species","Imbricatea",0,1,"162-18",2022,4344.918800941,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"501","e02810-1-18S","Basidiomycota","phylum","Fungi",0,1,"162-18",2022,4344.918800941,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"502","e02810-1-18S","Cercozoa","phylum","Imbricatea",0,1,"162-18",2022,4344.918800941,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"503","e02810-1-18S","Chaetoceros","genus","Bacillariophyceae",7.918800941,1,"162-18",2022,4344.918800941,0.00182254290673625,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"504","e02810-1-18S","Coscinodiscophyceae","class","Coscinodiscophyceae",0,1,"162-18",2022,4344.918800941,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"505","e02810-1-18S","Curvibasidium","genus","Fungi",0,1,"162-18",2022,4344.918800941,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"506","e02810-1-18S","Cyclotrichium cyclokaryon","species","Litostomatea",0,1,"162-18",2022,4344.918800941,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"507","e02810-1-18S","Cyranomonas australis","species","Imbricatea",0,1,"162-18",2022,4344.918800941,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"508","e02810-1-18S","Dichomitus squalens","species","Fungi",0,1,"162-18",2022,4344.918800941,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"509","e02810-1-18S","Ebria tripartita","species","Ebriophyceae",0,1,"162-18",2022,4344.918800941,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"510","e02810-1-18S","Esquamula lacrimiformis","species","Imbricatea",0,1,"162-18",2022,4344.918800941,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"511","e02810-1-18S","Gastropoda","class","Gastropoda",0,1,"162-18",2022,4344.918800941,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"512","e02810-1-18S","Mamiellaceae","family","Mamiellophyceae",0,1,"162-18",2022,4344.918800941,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"513","e02810-1-18S","Mammalia","class","Mammalia",264,1,"162-18",2022,4344.918800941,0.0607606291613146,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"514","e02810-1-18S","Mataza hastifera","species","Thecofilosea",0,1,"162-18",2022,4344.918800941,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"515","e02810-1-18S","Pleurocybella porrigens","species","Fungi",0,1,"162-18",2022,4344.918800941,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"516","e02810-1-18S","Polychaeta","class","Polychaeta",0,1,"162-18",2022,4344.918800941,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"517","e02810-1-18S","Schizoporaceae","family","Fungi",0,1,"162-18",2022,4344.918800941,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"518","e02810-1-18S","Strombidium biarmatum","species","Spirotrichea",0,1,"162-18",2022,4344.918800941,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"519","e02810-1-18S","Thaumatomonadida","order","Imbricatea",0,1,"162-18",2022,4344.918800941,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"520","e02810-1-18S","Tintinnidium cf. primitivum","species","Spirotrichea",0,1,"162-18",2022,4344.918800941,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"521","e02810-1-18S","Tremellales","order","Fungi",0,1,"162-18",2022,4344.918800941,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"522","e02810-1-18S","Triparmaceae","family","Bolidophyceae",0,1,"162-18",2022,4344.918800941,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"523","e02810-2-18S","Actinopteri","class","Actinopteri",0,2,"162-18",2022,5133,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"524","e02810-2-18S","Agaricales","order","Fungi",0,2,"162-18",2022,5133,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"525","e02810-2-18S","Agaricomycetes","class","Fungi",71,2,"162-18",2022,5133,0.0138320670173388,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"526","e02810-2-18S","Amylocorticium cebennense","species","Fungi",0,2,"162-18",2022,5133,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"527","e02810-2-18S","Ascomycota","phylum","Fungi",0,2,"162-18",2022,5133,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"528","e02810-2-18S","Ascomycota/Basidiomycota","phylum","Fungi",0,2,"162-18",2022,5133,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"529","e02810-2-18S","Auranticordis quadriverberis","species","Imbricatea",0,2,"162-18",2022,5133,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"530","e02810-2-18S","Basidiomycota","phylum","Fungi",2239,2,"162-18",2022,5133,0.436197155659458,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"531","e02810-2-18S","Cercozoa","phylum","Imbricatea",0,2,"162-18",2022,5133,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"532","e02810-2-18S","Chaetoceros","genus","Bacillariophyceae",0,2,"162-18",2022,5133,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"533","e02810-2-18S","Coscinodiscophyceae","class","Coscinodiscophyceae",0,2,"162-18",2022,5133,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"534","e02810-2-18S","Curvibasidium","genus","Fungi",0,2,"162-18",2022,5133,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"535","e02810-2-18S","Cyclotrichium cyclokaryon","species","Litostomatea",0,2,"162-18",2022,5133,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"536","e02810-2-18S","Cyranomonas australis","species","Imbricatea",0,2,"162-18",2022,5133,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"537","e02810-2-18S","Dichomitus squalens","species","Fungi",0,2,"162-18",2022,5133,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"538","e02810-2-18S","Ebria tripartita","species","Ebriophyceae",0,2,"162-18",2022,5133,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"539","e02810-2-18S","Esquamula lacrimiformis","species","Imbricatea",0,2,"162-18",2022,5133,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"540","e02810-2-18S","Gastropoda","class","Gastropoda",0,2,"162-18",2022,5133,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"541","e02810-2-18S","Mamiellaceae","family","Mamiellophyceae",0,2,"162-18",2022,5133,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"542","e02810-2-18S","Mammalia","class","Mammalia",2823,2,"162-18",2022,5133,0.549970777323203,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"543","e02810-2-18S","Mataza hastifera","species","Thecofilosea",0,2,"162-18",2022,5133,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"544","e02810-2-18S","Pleurocybella porrigens","species","Fungi",0,2,"162-18",2022,5133,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"545","e02810-2-18S","Polychaeta","class","Polychaeta",0,2,"162-18",2022,5133,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"546","e02810-2-18S","Schizoporaceae","family","Fungi",0,2,"162-18",2022,5133,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"547","e02810-2-18S","Strombidium biarmatum","species","Spirotrichea",0,2,"162-18",2022,5133,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"548","e02810-2-18S","Thaumatomonadida","order","Imbricatea",0,2,"162-18",2022,5133,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"549","e02810-2-18S","Tintinnidium cf. primitivum","species","Spirotrichea",0,2,"162-18",2022,5133,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"550","e02810-2-18S","Tremellales","order","Fungi",0,2,"162-18",2022,5133,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"551","e02810-2-18S","Triparmaceae","family","Bolidophyceae",0,2,"162-18",2022,5133,0,62.33338,-173.84636,"NBS",1.653911267,148.0296659,-1.3
"552","e02811-1-18S","Actinopteri","class","Actinopteri",0,1,"162-4",2022,14897.139276,0,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"553","e02811-1-18S","Agaricales","order","Fungi",0,1,"162-4",2022,14897.139276,0,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"554","e02811-1-18S","Agaricomycetes","class","Fungi",52,1,"162-4",2022,14897.139276,0.00349060306388989,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"555","e02811-1-18S","Amylocorticium cebennense","species","Fungi",0,1,"162-4",2022,14897.139276,0,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"556","e02811-1-18S","Ascomycota","phylum","Fungi",0,1,"162-4",2022,14897.139276,0,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"557","e02811-1-18S","Ascomycota/Basidiomycota","phylum","Fungi",0,1,"162-4",2022,14897.139276,0,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"558","e02811-1-18S","Auranticordis quadriverberis","species","Imbricatea",741,1,"162-4",2022,14897.139276,0.0497410936604309,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"559","e02811-1-18S","Basidiomycota","phylum","Fungi",0,1,"162-4",2022,14897.139276,0,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"560","e02811-1-18S","Cercozoa","phylum","Imbricatea",1585,1,"162-4",2022,14897.139276,0.106396266466644,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"561","e02811-1-18S","Chaetoceros","genus","Bacillariophyceae",3956.139276,1,"162-4",2022,14897.139276,0.265563689961168,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"562","e02811-1-18S","Coscinodiscophyceae","class","Coscinodiscophyceae",281,1,"162-4",2022,14897.139276,0.018862681941405,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"563","e02811-1-18S","Curvibasidium","genus","Fungi",0,1,"162-4",2022,14897.139276,0,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"564","e02811-1-18S","Cyclotrichium cyclokaryon","species","Litostomatea",1359,1,"162-4",2022,14897.139276,0.0912255685351223,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"565","e02811-1-18S","Cyranomonas australis","species","Imbricatea",0,1,"162-4",2022,14897.139276,0,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"566","e02811-1-18S","Dichomitus squalens","species","Fungi",1594,1,"162-4",2022,14897.139276,0.107000409304625,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"567","e02811-1-18S","Ebria tripartita","species","Ebriophyceae",127,1,"162-4",2022,14897.139276,0.00852512671373108,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"568","e02811-1-18S","Esquamula lacrimiformis","species","Imbricatea",2639,1,"162-4",2022,14897.139276,0.177148105492412,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"569","e02811-1-18S","Gastropoda","class","Gastropoda",0,1,"162-4",2022,14897.139276,0,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"570","e02811-1-18S","Mamiellaceae","family","Mamiellophyceae",0,1,"162-4",2022,14897.139276,0,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"571","e02811-1-18S","Mammalia","class","Mammalia",4,1,"162-4",2022,14897.139276,0.00026850792799153,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"572","e02811-1-18S","Mataza hastifera","species","Thecofilosea",318,1,"162-4",2022,14897.139276,0.0213463802753266,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"573","e02811-1-18S","Pleurocybella porrigens","species","Fungi",0,1,"162-4",2022,14897.139276,0,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"574","e02811-1-18S","Polychaeta","class","Polychaeta",0,1,"162-4",2022,14897.139276,0,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"575","e02811-1-18S","Schizoporaceae","family","Fungi",0,1,"162-4",2022,14897.139276,0,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"576","e02811-1-18S","Strombidium biarmatum","species","Spirotrichea",1674,1,"162-4",2022,14897.139276,0.112370567864455,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"577","e02811-1-18S","Thaumatomonadida","order","Imbricatea",549,1,"162-4",2022,14897.139276,0.0368527131168375,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"578","e02811-1-18S","Tintinnidium cf. primitivum","species","Spirotrichea",0,1,"162-4",2022,14897.139276,0,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"579","e02811-1-18S","Tremellales","order","Fungi",0,1,"162-4",2022,14897.139276,0,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"580","e02811-1-18S","Triparmaceae","family","Bolidophyceae",18,1,"162-4",2022,14897.139276,0.00120828567596188,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"581","e02811-2-18S","Actinopteri","class","Actinopteri",15,2,"162-4",2022,10647.160318,0.00140882634918544,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"582","e02811-2-18S","Agaricales","order","Fungi",0,2,"162-4",2022,10647.160318,0,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"583","e02811-2-18S","Agaricomycetes","class","Fungi",2,2,"162-4",2022,10647.160318,0.000187843513224725,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"584","e02811-2-18S","Amylocorticium cebennense","species","Fungi",7,2,"162-4",2022,10647.160318,0.000657452296286537,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"585","e02811-2-18S","Ascomycota","phylum","Fungi",0,2,"162-4",2022,10647.160318,0,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"586","e02811-2-18S","Ascomycota/Basidiomycota","phylum","Fungi",0,2,"162-4",2022,10647.160318,0,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"587","e02811-2-18S","Auranticordis quadriverberis","species","Imbricatea",557,2,"162-4",2022,10647.160318,0.0523144184330859,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"588","e02811-2-18S","Basidiomycota","phylum","Fungi",28,2,"162-4",2022,10647.160318,0.00262980918514615,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"589","e02811-2-18S","Cercozoa","phylum","Imbricatea",1008,2,"162-4",2022,10647.160318,0.0946731306652614,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"590","e02811-2-18S","Chaetoceros","genus","Bacillariophyceae",3189.160318,2,"162-4",2022,10647.160318,0.299531539185001,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"591","e02811-2-18S","Coscinodiscophyceae","class","Coscinodiscophyceae",164,2,"162-4",2022,10647.160318,0.0154031680844274,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"592","e02811-2-18S","Curvibasidium","genus","Fungi",0,2,"162-4",2022,10647.160318,0,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"593","e02811-2-18S","Cyclotrichium cyclokaryon","species","Litostomatea",882,2,"162-4",2022,10647.160318,0.0828389893321037,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"594","e02811-2-18S","Cyranomonas australis","species","Imbricatea",0,2,"162-4",2022,10647.160318,0,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"595","e02811-2-18S","Dichomitus squalens","species","Fungi",1179,2,"162-4",2022,10647.160318,0.110733751045975,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"596","e02811-2-18S","Ebria tripartita","species","Ebriophyceae",26,2,"162-4",2022,10647.160318,0.00244196567192142,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"597","e02811-2-18S","Esquamula lacrimiformis","species","Imbricatea",1822,2,"162-4",2022,10647.160318,0.171125440547724,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"598","e02811-2-18S","Gastropoda","class","Gastropoda",0,2,"162-4",2022,10647.160318,0,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"599","e02811-2-18S","Mamiellaceae","family","Mamiellophyceae",12,2,"162-4",2022,10647.160318,0.00112706107934835,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"600","e02811-2-18S","Mammalia","class","Mammalia",0,2,"162-4",2022,10647.160318,0,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"601","e02811-2-18S","Mataza hastifera","species","Thecofilosea",178,2,"162-4",2022,10647.160318,0.0167180726770005,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"602","e02811-2-18S","Pleurocybella porrigens","species","Fungi",0,2,"162-4",2022,10647.160318,0,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"603","e02811-2-18S","Polychaeta","class","Polychaeta",0,2,"162-4",2022,10647.160318,0,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"604","e02811-2-18S","Schizoporaceae","family","Fungi",0,2,"162-4",2022,10647.160318,0,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"605","e02811-2-18S","Strombidium biarmatum","species","Spirotrichea",1135,2,"162-4",2022,10647.160318,0.106601193755031,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"606","e02811-2-18S","Thaumatomonadida","order","Imbricatea",431,2,"162-4",2022,10647.160318,0.0404802770999282,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"607","e02811-2-18S","Tintinnidium cf. primitivum","species","Spirotrichea",0,2,"162-4",2022,10647.160318,0,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"608","e02811-2-18S","Tremellales","order","Fungi",0,2,"162-4",2022,10647.160318,0,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"609","e02811-2-18S","Triparmaceae","family","Bolidophyceae",12,2,"162-4",2022,10647.160318,0.00112706107934835,62.33188,-173.16956,"NBS",1.808073787,118.2666073,-1.3
"610","e02812-1-18S","Actinopteri","class","Actinopteri",0,1,"162-16",2022,71.52764042,0,62.33338,-173.84636,"NBS",1.663415644,106.0153796,-1.3
"611","e02812-1-18S","Agaricales","order","Fungi",0,1,"162-16",2022,71.52764042,0,62.33338,-173.84636,"NBS",1.663415644,106.0153796,-1.3
"612","e02812-1-18S","Agaricomycetes","class","Fungi",0,1,"162-16",2022,71.52764042,0,62.33338,-173.84636,"NBS",1.663415644,106.0153796,-1.3
"613","e02812-1-18S","Amylocorticium cebennense","species","Fungi",0,1,"162-16",2022,71.52764042,0,62.33338,-173.84636,"NBS",1.663415644,106.0153796,-1.3
"614","e02812-1-18S","Ascomycota","phylum","Fungi",0,1,"162-16",2022,71.52764042,0,62.33338,-173.84636,"NBS",1.663415644,106.0153796,-1.3
"615","e02812-1-18S","Ascomycota/Basidiomycota","phylum","Fungi",0,1,"162-16",2022,71.52764042,0,62.33338,-173.84636,"NBS",1.663415644,106.0153796,-1.3
"616","e02812-1-18S","Auranticordis quadriverberis","species","Imbricatea",0,1,"162-16",2022,71.52764042,0,62.33338,-173.84636,"NBS",1.663415644,106.0153796,-1.3
"617","e02812-1-18S","Basidiomycota","phylum","Fungi",0,1,"162-16",2022,71.52764042,0,62.33338,-173.84636,"NBS",1.663415644,106.0153796,-1.3
"618","e02812-1-18S","Cercozoa","phylum","Imbricatea",0,1,"162-16",2022,71.52764042,0,62.33338,-173.84636,"NBS",1.663415644,106.0153796,-1.3
"619","e02812-1-18S","Chaetoceros","genus","Bacillariophyceae",37.52764042,1,"162-16",2022,71.52764042,0.524659281358131,62.33338,-173.84636,"NBS",1.663415644,106.0153796,-1.3
"620","e02812-1-18S","Coscinodiscophyceae","class","Coscinodiscophyceae",0,1,"162-16",2022,71.52764042,0,62.33338,-173.84636,"NBS",1.663415644,106.0153796,-1.3
"621","e02812-1-18S","Curvibasidium","genus","Fungi",0,1,"162-16",2022,71.52764042,0,62.33338,-173.84636,"NBS",1.663415644,106.0153796,-1.3
"622","e02812-1-18S","Cyclotrichium cyclokaryon","species","Litostomatea",0,1,"162-16",2022,71.52764042,0,62.33338,-173.84636,"NBS",1.663415644,106.0153796,-1.3
"623","e02812-1-18S","Cyranomonas australis","species","Imbricatea",0,1,"162-16",2022,71.52764042,0,62.33338,-173.84636,"NBS",1.663415644,106.0153796,-1.3
"624","e02812-1-18S","Dichomitus squalens","species","Fungi",6,1,"162-16",2022,71.52764042,0.0838836562309181,62.33338,-173.84636,"NBS",1.663415644,106.0153796,-1.3
"625","e02812-1-18S","Ebria tripartita","species","Ebriophyceae",0,1,"162-16",2022,71.52764042,0,62.33338,-173.84636,"NBS",1.663415644,106.0153796,-1.3
"626","e02812-1-18S","Esquamula lacrimiformis","species","Imbricatea",19,1,"162-16",2022,71.52764042,0.265631578064574,62.33338,-173.84636,"NBS",1.663415644,106.0153796,-1.3
"627","e02812-1-18S","Gastropoda","class","Gastropoda",0,1,"162-16",2022,71.52764042,0,62.33338,-173.84636,"NBS",1.663415644,106.0153796,-1.3
